1000007761GREAT LAKES INDEPENDENT BOOKSELLERSVENDOR     
5000001661WL-DRUMMOND PRESS-JACKSONVILLE (HQ)VENDOR     
5000001662WL-ADVANCED DUPLICATION SREVICES-  VENDOR     
5000001663WL-DESIGNERS' PRESS-ORLANDO (HQ)   VENDOR     
5000001664WL-MASTER TAPE & LABEL PRINTERS-CHIVENDOR     
5000001665WL-AMERICAN AD SPECIALTIES-ORLANDO VENDOR     
5000001666WL-TOPPAN LEEFUNG PRINTING LTD     VENDOR     
5000001667WL-TOPPAN LEEFUNG PRINTING LTD     VENDOR     
5000001668WL-TOPPAN LEEFUNG PRINTING LTD     VENDOR     
5000001669WL-CHINA TRANSLATION & PRINTING SERVENDOR     
5000001670WL-CHINA TRANSLATION & PRINTING SERVENDOR     
5000001671WL-TCREATIVE-WINTER PARK (HQ)      VENDOR     
5000001672WL-PRINTING  SOURCES-ABINGTON (HQ) VENDOR     
5000001673WL-PRINTING SOURCES-STOUGHTON      VENDOR     
5000001674WL-CENTRAL FLORIDA PRESS-ORLANDO (HVENDOR     
5000001675WL-LEHIGH PRESS-ROCKAWAY           VENDOR     
5000001676WL-CENTRAL FLORIDA PRESS-WILMINGTONVENDOR     
5000001677WL-WEBCRAFTERS-MADISON (HQ)        VENDOR     
5000001678WL-WEBCRAFTERS-MADISON-FORDEM FACILVENDOR     
5000001679WL-WEBCRAFTERS-WESTPORT-WESTPORT   VENDOR     
5000001681WL - BERTELSMANN - BERRYILLE       VENDOR     
5000001682WL - BOUZOUNIS - POWELL (HQ)       VENDOR     
5000001683WL - GREAT NORTHERN - RACINE (HQ)  VENDOR     
5000001684WL - GREAT NORTHERN - APPLETON     VENDOR     
5000001685WL - GREAT NORTHERN - CHIPPEWA FALLVENDOR     
5000001686WL - GREAT NORTHERN - BROOKLYN PARKVENDOR     
5000001687WL - GREAT NORTHERN - OSHKOSH      VENDOR     
5000001688WL - GREAT NORTHERN - APPLETON -   VENDOR     
5000001689WL-R W PATTERSON PRINTING-BENTON   VENDOR     
5000001690WL - SIRIVATANA -CHACHOENGSAO- THAIVENDOR     
5000001691WL - SIRIVATANA -BANGKOK - THAILANDVENDOR     
5000001692WL - SIRIVATANA -RAYONG - THAILAND VENDOR     
5000001693WL - SIRIVATANA -LAOS              VENDOR     
5000001694WL-VICTOR GRAPHICS-BALTIMORE (HQ)  VENDOR     
5000001695WL-ZONE PRODUCT SOURCING -HONG KONGVENDOR     
5000001696WL - ZONE PRODUCT SOURCING - SHANGHVENDOR     
5000001697WL-HAGG PRESS-ELGIN (HQ)           VENDOR     
5000001698WL-GRAPHIX PRODUCTS-WEST CHICAGO(HQVENDOR     
5000001699WL - MILLENIUM INTL -HONGKONG (HQ) VENDOR     
5000001700WL - MILLENIUM INTL -GUANGZHOU- PANVENDOR     
5000001701WL - MILLENIUM INTL -GUANGZHOU-YANGVENDOR     
5000001702WL - PT KAPASARI - INDONESIA (HQ)  VENDOR     
5000001703WL - BERTELSMANN - HICKSVILLE      VENDOR     
5000001704WL - BERTELSMANN - WINCHESTER      VENDOR     
5000001705WL - BERTELSMANN - LOUISVILLE      VENDOR     
5000001706WL-SHAWMUT ADVERTISING-DANVERS (HQ)VENDOR     
5000001711WL-BUNK 1PRODUCTIONS-NEW YORK(HQ)  VENDOR     
5000001712WL-CENTRAL FLORIDA BOX-LAKE MARY (HVENDOR     
5000001713WL-COLOR FILM MEDIA-DARIEN (HQ)    VENDOR     
5000001714WL-COLOR FILM MEDIA-BRIDGEPORT     VENDOR     
5000001715WL-FLAGSHIP PRESS-NORTH ANDOVER (HQVENDOR     
5000001716WL-HOWARD ADKINS COMMUNICATIONS-AUSVENDOR     
5000001717WL-JM PERRONE-HINGHAM (HQ)         VENDOR     
5000001718WL-MAGNETIX-ORLANDO (HQ)           VENDOR     
5000001719WL-SUNRISE HITEK-CHICAGO (HQ)      VENDOR     
5000001721WL-ESKCO-DAYTON (HQ)               VENDOR     
5000001722WL-ST ASSOCIATES-WAKEFIELD(HQ)     VENDOR     
5000001723WL-ST ASSOCIATES-DANVERS           VENDOR     
5000001724WL-ST ASSOCIATES-PEABODY           VENDOR     
5000001725WL-ROCK TENN CONVERTING-WINSTON SALVENDOR     
5000001726WL-ROCK TENN CONVERTING-BETHEL     VENDOR     
5000001727WL-ROCK TENN CONVERTING-BOLINGBROOKVENDOR     
5000001728WL-ROCK TENN CONVERTING-BURBANK    VENDOR     
5000001729WL-ROCK TENN CONVERTING-WEST CHESTEVENDOR     
5000001730WL-ROCK TENN CONVERTING-ONTARIO    VENDOR     
5000001731WL-ROCK TENN CONVERTING-NORCROSS   VENDOR     
5000001732WL-ROCK TENN CONVERTING-PENNSAUKEN VENDOR     
5000001733WL-ROCK TENN CONVERTING-REDMOND    VENDOR     
5000001734WL-ROCK TENN CONVERTING-DEKALB     VENDOR     
5000001735WL-ROCK TENN CONVERTING-HERSHEY    VENDOR     
5000001736WL-ROCK TENN CONVERTING-HUNT VALLEYVENDOR     
5000001737WL-ROCK TENN CONVERTING-RIDGEWAY   VENDOR     
5000001738WL-ROCK TENN CONVERTING-TOTOWA     VENDOR     
5000001739WL-ROCK TENN CONVERTING-TULLAHOMA  VENDOR     
5000001741ANTHOLOGY INC                      VENDOR     
5000001742WL-CENTRAL FLORIDA PRESS-PAWTUCKET VENDOR     
5000001743WL-CENTRAL FLORIDA PRESS-MARYLAND HVENDOR     
5000001744WL-MENASHA PACKAGING-NEENAH-       VENDOR     
5000001745WL-MENASHA PACKAGING-YUKON         VENDOR     
5000001746RRD-AHNAIP (BELT)                  VENDOR     
5000001747WL-NEW YORK AUDIO PRODUCTIONS-NEW YVENDOR     
5000001748WL-VWR FUNDING INC -TONAWANDA      VENDOR     
5000001749WL-WARD'S SCIENCE-ROCHESTER        VENDOR     
5000001750TOPPAN EXCEL (THAILAND) CO LTD     VENDOR     
5000001751RR DONNELLEY (ASIA) TRADING LTD    VENDOR     
5000001752SUNRISE PACKAGING                  VENDOR     
5000001753DIGITAL EXCELLENCE                 VENDOR     
5000001754ATLAS PACKAGING                    VENDOR     
5000001755CENTRAL FLORIDA BOX CORPORATION    VENDOR     
5000001756WL-MENASHA PACKAGING-NEENAH-       VENDOR     
5000001757WL-MENASHA PACKAGING-SANTE FE SPRINVENDOR     
5000001758WL-MENASHA PACKAGING-PHILADELPHIA  VENDOR     
5000001759WL-MENASHA PACKAGING-NEENAH-       VENDOR     
5000001760WL-MENASHA PACKAGING-LAKEVILLE     VENDOR     
5000001761WL-MENASHA PACKAGING-LATROBE       VENDOR     
5000001762WL-CAROLINA CORPORATEWEAR-CHARLOTTEVENDOR     
5000001763WL-LMS ACQUISITIONS-AUSTIN (HQ)    VENDOR     
5000001764WL-NEW TERRITORIES-NORTH KINGSTOWN VENDOR     
5000001765WL-CHEONG MING PRESS FACTORY-      VENDOR     
5000001766WL-CHEONG MING PRESS FACTORY-      VENDOR     
5000001767WL-CHEONG MING PRESS FACTORY-SHANGHVENDOR     
5000001768WL-CHEONG MING PRESS FACTORY-SHENZHVENDOR     
5000001769WL-SPECTRA PRINT-STEVENS POINT (HQ)VENDOR     
5000001770WL-MIMEO.COM-NEW YORK (HQ)         VENDOR     
5000001771WL-MIMEO.COM-MEMPHIS               VENDOR     
5000001772WL-MIMEO.COM-NEWARK                VENDOR     
5000001773WL-ARES PRINTING & PACKAGING-BROOKLVENDOR     
5000001774WL-TRANSCONTINENTAL- BEAUCEVILLE   VENDOR     
5000001775JACKIN USA                         VENDOR     
5000001776LEARNING WRAP-UPS INC.             VENDOR     
5000001777TRANS-TRADE, INC.                  VENDOR     
5000001778LIANT MANUFACTURING SERVICES       VENDOR     
5000001779CPD TECH PACK                      VENDOR     
5000001780ACCUGRAPHICS                       VENDOR     
5000001781QUEBECOR WORLD BOGOTA              VENDOR     
5000001782ALLIED VAUGHN DIGITAL TECHNOLOGY   VENDOR     
5000001783CORLEY PRINTING COMPANY            VENDOR     
5000001784RRD -YORK                          VENDOR     
5000001785QUEBECOR PERU, S. A.               VENDOR     
5000001786CAPITAL PRINTING CO., INC.         VENDOR     
5000001787QUEBECOR WORLD MEXICO              VENDOR     
5000001788NCS PEARSON                        VENDOR     
5000001789INLAND PRESS                       VENDOR     
5000001790BEACON FOUNDATION (CSB)            VENDOR     
5000001791E2E                                VENDOR     
5000001792RUBICON PUBLISHING INC.            VENDOR     
5000001793BANG PRINTING                      VENDOR     
5000001794CENTRAL FLORIDA PRESS              VENDOR     
5000001795QUEBECOR WORLD EUSEY               VENDOR     
5000001796UNIVERSAL MILLENNIUM               VENDOR     
5000001797MAGNETIX CORPORATION               VENDOR     
5000001798RRD-MOORE WALLACE                  VENDOR     
5000001799MENASHA DISPLAY GROUP              VENDOR     
5000001800JARDINE LOGISTIC SERV (HKG) L      VENDOR     
5000001801MONACO LLC                         VENDOR     
5000001802ALLIED-VAUGHN                      VENDOR     
5000001803SNP/SIRIVATANA CO LTD              VENDOR     
5000001804GROUP PUBLISHING                   VENDOR     
5000001805DIDAX INC                          VENDOR     
5000001806OEM INC                            VENDOR     
5000001807CENGAGE LEARNING                   VENDOR     
5000001808SHORTLAND PUBLICATIONS LIMITED     VENDOR     
5000001809QUAD/GRAPHICS, INC.                VENDOR     
5000001810COLOR ART PRINTING INC.            VENDOR     
5000001811KHL CHROMA GRAPHICS PTE LTD        VENDOR     
5000001812VALLEY SALES CORPORATION           VENDOR     
5000001813LITURGICAL PUBLICATIONS INC. (LPI) VENDOR     
5000001814SHUMSKY, INC.                      VENDOR     
5000001815SCANTRON                           VENDOR     
5000001816ONE DELL WAY                       VENDOR     
5000001817TREE OF LIFE IMPORTS               VENDOR     
5000001818ORDER OF ST BENEDICT               VENDOR     
5000001819PARKER PACKAGING                   VENDOR     
5000001820GRAPHICS MANAGEMENT / WORKFLOW     VENDOR     
5000001821HB & CO MULTILITH DEPT             VENDOR     
5000001822SPECTRUM MANUFACTURING             VENDOR     
5000001826LEO PAPER USA                      VENDOR     
5000001827ANIMAL FAIR                        VENDOR     
5000001828IMG LLC                            VENDOR     
5000001829HONG KONG GRAPHICS & PRINTING LTD  VENDOR     
5000001830DIGITAL GRAPHICS                   VENDOR     
5000001831SOUTHWESTERN STATIONERY & BANK     VENDOR     
5000001832STS FILING PRODUCTS INC            VENDOR     
5000001833STANDARD PRINTING COMPANY OF CANTONVENDOR     
5000001834SMARTECH MEDIA CO., LTD            VENDOR     
5000001835INSTITUTE FOR PEACE & JUSTICE      VENDOR     
5000001836PADGETT PRINTING CORPORATION       VENDOR     
5000001837HARPERCOLLINS (BASIC BOOKS)        VENDOR     
5000001838STRATEGIC CONTENT IMAGING (SCI)    VENDOR     
5000001839RRD-GLOBAL TURNKEY SOLUTIONS CO LTDVENDOR     
5000001840VANGUARD MEDIA LLC                 VENDOR     
5000001841CROSS PRESS                        VENDOR     
5000001842AUSTIN DIGITAL PRINTING            VENDOR     
5000001843CATHOLIC RELIEF SERVICES           VENDOR     
5000001844CAPITAL SPECTRUM INC               VENDOR     
5000001845JS PALUCH CO INC                   VENDOR     
5000001846PEARSON HEINEMANN NZ               VENDOR     
5000001847IDEA DISPLAY                       VENDOR     
5000001848WL-ETA/CUISENAIRE-VERNON HILLS-    VENDOR     
5000001849WL-ETA/CUISENAIRE-VERNON HILLS-    VENDOR     
5000001850QUEBECOR WORLD BOGOTA S A          VENDOR     
5000001851FISHER INC                         VENDOR     
5000001852WELDON OWEN EDUCATION LTD.         VENDOR     
5000001853UNIVERSAL GRAPHIX MEXICO           VENDOR     
5000001854HARCOURT ACHIEVE  (OFFICE USE)     VENDOR     
5000001855RRD - DIY GROUP-MUNCIE             VENDOR     
5000001856GINNY'S PRINTING                   VENDOR     
5000001857HAMMOND WORLD ATLAS                VENDOR     
5000001858ARTEX LABEL & GRAPHICS, INC.       VENDOR     
5000001859UNIVERSAL GRAPHIX PERU             VENDOR     
5000001860SHUMSKY ENTERPRISES, INC.          VENDOR     
5000001861SARAVELS, LLC                      VENDOR     
5000001862ELEGANT ACQUISITION, LLC           VENDOR     
5000001863 SAN DAMIANO FOUNDATION            VENDOR     
5000001864L & M BOOKWORKS INC                VENDOR     
5000001865JACOB HOLTZ CO.                    VENDOR     
5000001866REHK - CTPS                        VENDOR     
5000001867BIND-RITE GRAPHICS II              VENDOR     
5000001868BEYOND QUESTION LEARNING TCHLG     VENDOR     
5000001869WELCH PACKAGING                    VENDOR     
5000001870WS PACKAGING GROUP                 VENDOR     
5000001871WESTCAVE PRINTING CORPORATION      VENDOR     
5000001872ACTION PRINTING OF NORMAN          VENDOR     
5000001873TWENTY-THIRD PUBLICATIONS          VENDOR     
5000001874PAULIST PRESS                      VENDOR     
5000001875BAGMASTERS                         VENDOR     
5000001876ANDROMEDA OXFORD LTD.              VENDOR     
5000001877WL-BL MAKEPEACE-BOSTON (HQ)        VENDOR     
5000001878WL-INNOVATIVE USA, INC. - NORWALK (VENDOR     
5000001879ANTHOLOGY INC                      VENDOR     
5000001880QUEBECOR WORLD (USA) INC           VENDOR     
5000001881QUEBECOR WORLD (USA) INC           VENDOR     
5000001882TIEN WAH PRESS                     VENDOR     
50000018831010 PRINTING INTERNATIONAL LTD.   VENDOR     
5000001884OREGON CATHOLIC PRESS INC          VENDOR     
5000001885PHOENIX LITHOGRAPHING CORP         VENDOR     
5000001886OVATION MUSIC SERVICES             VENDOR     
5000001887ACTA PUBLICATIONS                  VENDOR     
5000001888CITATION GRAPHICS                  VENDOR     
5000001889ARES PRINTING AND PACKAGING        VENDOR     
5000001890Label Products                     VENDOR     
5000001891American Library Association       VENDOR     
5000001892WL-WKT COMPANY LIMITED-NEW TERRITORVENDOR     
5000001893WL-WKT COMPANY LIMITED-GUANGDONG   VENDOR     
5000001896WL-STAMPS.COM INC.-LOS ANGELES (HQ)VENDOR     
5000001897WL-MARSHALL CAVENDISH INTERNATION  VENDOR     
5000001898WL-PRO-ED INC-AUSTIN (HQ)          VENDOR     
5000001899WL-VULCAN INFORMATION PACKAGING-VINVENDOR     
5000001901WL-OBLATE MEDIA AND COMMUNICATION  VENDOR     
5000001902WL-OVATION MUSIC SERVICES-EARLWOOD VENDOR     
5000001906WL-BARDES PRODUCTS, INC. - MILWAUKEVENDOR     
5000001907WL-CREATIVE PRINTING SERVICES, INC.VENDOR     
5000001908WL-OXFORD UNIVERSITY PRESS-OXFORD (VENDOR     
5000001909WL-CON MUCHA FE PRODUCTIONS-       VENDOR     
5000001910WL-EXPRESS-A-BUTTON, INC-DAKOTA    VENDOR     
5000001911WL-PUBLISHERS' GRAPHICS LLC        VENDOR     
5000001912WL-BAYARD INC.-NEW LONDON (HQ)     VENDOR     
5000001913WL-BFS BUSINESS PRINTING INC.-BOSTOVENDOR     
5000001914WL-BFS BUSINESS PRINTING INC- BOSTOVENDOR     
5000001916WL-REDEMPTORIST FATHERS-LIGUORI    VENDOR     
5000001917WL-CREATIVE TEACHING LLC-SHELBY ROAVENDOR     
5000001918WL-CREATIVE TEACHING LLC-BUCKEYE DRVENDOR     
5000001919WL-GROUP PUBLISHING INC-LOVELAND (HVENDOR     
5000001920WL-ACTA PUBLICATIONS INC-SKOKIE (HQVENDOR     
5000001921WL-A FIRE WITHIN MUSIC-UPLAND (HQ) VENDOR     
5000001922WL-DIOCESE OF TRENTON-TRENTON (HQ) VENDOR     
5000001926WL-DUNN & CO INC-CLINTON (HQ)      VENDOR     
5000001927WL-WOLTERS KLUWER HEALTH-PHILADELPHVENDOR     
5000001928WL-WOLTERS KLUWER HEALTH-YORK      VENDOR     
5000001931WL-NATIONAL DATA LABEL CORP-BENSENVVENDOR     
5000001932WL-DISCOUNT LABELS LLC-NEW ALBANY (VENDOR     
5000001933UNITED STATES CONFERENCE OF CATHOLIVENDOR     
5000001934WL-NORTH ATTLEBORO JEWELRY CO-     VENDOR     
5000001935WL-DICKINSON PRESS INC-GRAND RAPIDSVENDOR     
5000001936PERFECTION LEARNING                VENDOR     
5000001937WL-OXFORD UNIVERSITY PRESS AUSTRALIVENDOR     
5000001938WL-D & F PRINT SERVICES-GLENDALE HEVENDOR     
5000001939WL-VITRONIC PROMOTIONAL GROUP-MASONVENDOR     
5000001940WL-VITRONIC PROMOTIONAL GROUP-DONIPVENDOR     
5000001941SENTINEL SERVICES INC              VENDOR     
5000001942WL-DIGIPRESS INC DBA SPIRE-DORCHESTVENDOR     
5000001943WL-UNITED STATES CONFERENCE OF CATHVENDOR     
5000001944WL-INSTITUTE FOR PEACE & JUSTICE-WEVENDOR     
5000001945WL-T SHIRT N JEANS INC DBA EXPERTEEVENDOR     
5000001946WL-LEEDSWORLD INC- NEW KENSINGTON (VENDOR     
5000001947WL-LEEDSWORLD INC- WARREN          VENDOR     
5000001948WL-GIA PUBLICATIONS INC- CHICAGO (HVENDOR     
5000001949WL-OREGON CATHOLIC PRESS INC -     VENDOR     
5000001950WL-ALLIANCE PRINT GROUP INC - BOSTOVENDOR     
5000001951WL-ALLIANCE PRINT GROUP INC -      VENDOR     
5000001952WL-ALLIANCE PRINT GROUP INC - HIGH VENDOR     
5000001953WL-ALLIANCE PRINT GROUP INC - NUGRAVENDOR     
5000001954WL-ALLIANCE PRINT GROUP INC - STRINVENDOR     
5000001955WL-ALLIANCE PRINT GROUP INC - BROWNVENDOR     
5000001956WL-LITURGICAL PUBLICATIONS INC -   VENDOR     
5000001957WL-CENGAGE LEARNING AUSTRALIA PTY LVENDOR     
5000001958WL-SAN DAMIANO FOUNDATION-BURBANK (VENDOR     
5000001959WL-FIRESIDE CATHOLIC PUBLISHING-WICVENDOR     
5000001960WL-AUGSBURG FORTRESS-MINNEAPOLIS (HVENDOR     
5000001961WL-HUB PEN COMPANY-BRAINTREE (HQ)  VENDOR     
5000001962WL-STEPHEN D HAKE-TEMPLE CITY (HQ) VENDOR     
5000001963DG3 NORTH AMERICA INC              VENDOR     
5000001964WL-HIT PROMOTIONAL PRODUCTS-LARGO (VENDOR     
5000001965WL-INSERTEC, INC-INDIANAPOLIS (HQ) VENDOR     
5000001966WL-PEARSON NEW ZEALAND LIMITED-NORTVENDOR     
5000001967WL-BODEK AND RHODES, INC.-PHILADELPVENDOR     
5000001968WL-AD PRODUCTS BAZAAR, INC.-ATLANTAVENDOR     
5000001969WL - MAGNET LLC - WASHINGTON (HQ)  VENDOR     
5000001971WL-PROGRESSIVE PRINT-GROUP-NORTH   VENDOR     
5000001972WL-PROGRESSIVE PRINT-GROUP-LAKE    VENDOR     
5000001973WL- CUSTOM DECO LLC- TOLEDO        VENDOR     
5000001974WL-RUSS BERRIE US GIFT INC-WAYNE (HVENDOR     
5000001975WL - RUSS BERRIE US GIFT INC -CRANBVENDOR     
5000001976WL-ST ANTHONY MESSENGER PRESS-CINCIVENDOR     
5000001977WL-BIND-RITE/UNION GRAPHICS -      VENDOR     
5000001978WL-BIND-RITE/UNION GRAPHICS - STRATVENDOR     
5000001979WL-PRIISM GROUP-KERNERSVILLE (HQ)  VENDOR     
5000001980SOUTHERN BOOK CO-ATLANTA           VENDOR     
5000001981WL-DIGITAL GRAPHICS-OKLAHOMA CITY (VENDOR     
5000001982WL-RED LEMON PRESS LIMITED         VENDOR     
5000001983WL-MIDAS PRINTING INTERNATION LTD- VENDOR     
5000001984WL-ANDERSEN PRESS-LONDON (HQ)      VENDOR     
5000001985WL-ROCK TENN CONVERTING-NEWARK     VENDOR     
5000001986WL-KIMBERLEY MANUFACTURING COMPANY-VENDOR     
5000001987WL-C&C OFFSET PRINTING CO, LTD-WOODVENDOR     
5000001988WL-C&C OFFSET PRINTING CO LTD-TAI PVENDOR     
5000001989WL-C&C OFFSET PRINTING CO, LTD-LONGVENDOR     
5000001990WL-C&C OFFSET PRINTING CO, LTD-SHANVENDOR     
5000001991WL-TOPPAN LEEFUNG PRINTING LTD     VENDOR     
5000001996WL-PERFECTION  LEARNING CORP-LOGAN VENDOR     
5000001997WL-STS FILING PRODUCTS, INC-MONTGOMVENDOR     
5000001998WL-GREEN BAY PACKAGING INC-GREEN BAVENDOR     
5000001999WL-GREEN BAY PACKAGING, INC-CHICKASVENDOR     
5000002001WL-LEARNING WRAP-UPS INC-LAYTON(HQ)VENDOR     
5000002002WL-HAGSTROM MAP CO INC(HQ)         VENDOR     
5000002003WL-TREE OF LIFE IMPORS-HAMMOND (HQ)VENDOR     
5000002004WL-TECHNICOLOR HOME ENTERTAINMENT- VENDOR     
5000002005WL-ABBOTT-ACTION, INC-CANTON (HQ)  VENDOR     
5000002006WL-ABBOTT-ACTION, INC-NORTHBORO    VENDOR     
5000002007WL-ABBOTT-ACTION, INC-PAWTUCKET    VENDOR     
5000002008WL-ABBOTT-ACTION, INC-LEISTER      VENDOR     
5000002009RRD-GREENVILLE                     VENDOR     
5000002011WL-WEE BELIEVERS-FISHER (HQ)       VENDOR     
5000002016WL-RUBICON PUBLISHING INC-OAKVILLE VENDOR     
5000002017WL-WIREFAB, INC-WORCESTER-75 BLACKSVENDOR     
5000002018WL-WIREFAB, INC -WORCESTER-11 BLACKVENDOR     
5000002019APPERSON PRINT RESOURCES INC       VENDOR     
5000002021WL-STANDARD PRINTING COMPANY OF CANVENDOR     
5000002026CAROLINA BIOLOGICAL SUPPLY         VENDOR     
5000002031CREATIVE RETAIL PACKAGING INC      VENDOR     
5000002032WL-MELCHER MEDIA INC -NEW YORK(HQ) VENDOR     
5000002033WL-SCANTRON -COLUMBIA (HQ)         VENDOR     
5000002036WL-ROSEN PUBLISHING GROUP INC      VENDOR     
5000002037WL-RANDOM HOUSE INC-NEW YORK (HQ)  VENDOR     
5000002038WL-CASIO AMERICA INC -DOVER (HQ)   VENDOR     
5000002041WL- HONGKONG GRAPHICS AND PRINTING-VENDOR     
5000002042WL- HONGKONG GRAPHICS AND PRINTING-VENDOR     
5000002043WL- HONGKONG GRAPHICS AND PRINTING-VENDOR     
5000002046WL-FABER AND FABER LTD - LONDON    VENDOR     
5000002047WL-IPAK INC- PENNSAUKEN (HQ)       VENDOR     
5000002048WL-JOHNSON PRINTING & PACKAGING    VENDOR     
5000002049WL-UNIVERSAL PRINTING COMPANY      VENDOR     
5000002050WL-UNIVERSAL PRINTING COMPANY      VENDOR     
5000002051WL-PUBLIC MEDIA DISTRIBUTION LLC   VENDOR     
5000002052WL- AMERICAN LIBRARY ASSOCIATION - VENDOR     
5000002053WL-UMG  RECORDINGS INC             VENDOR     
5000002054WL- ELIAS JOHN ANTHONY ROUSTOM -   VENDOR     
5000002055GALLIMARD JEUNESSE                 VENDOR     
5000002056CREATIVE PRINTING USA INC          VENDOR     
5000002057WL-QUEBECOR WORLD PERU S.A.-LIMA (HVENDOR     
5000002058WL-HarperCollinsPublishers (AustralVENDOR     
5000002059WL-FLOCABULARY LLC-BROOKLYN (HQ)   VENDOR     
5000002061FABER AND FABER LTD-LONDON         VENDOR     
5000002066WL-HARPERCOLLINS PUBLISHER-NEW YORKVENDOR     
5000002067WL-PAULIST PRESS INC - MAHWAH (HQ) VENDOR     
5000002071WL-INNOVATUS EDUCATION             VENDOR     
5000002072WL-CAROLINA BIOLOGICAL  SUPPLY CO- VENDOR     
5000002073WL-CAROLINA BIOLOGICAL  SUPPLY CO- VENDOR     
5000002076WL-MCKELLA  280 INC- PENNSAUKEN    VENDOR     
5000002077MIMEO.COM-MEMPHIS                  VENDOR     
5000002081GRAPHIC MANAGEMENT INC             VENDOR     
5000002086WL-SHUMSKY ENTERPRISES INC- DAYTON VENDOR     
5000002091BMS CAT INC                        VENDOR     
5000002096WL-DUNECRAFT INC -  CLEVELAND (HQ) VENDOR     
5000002097OMAN YOUR MOVING PARTNERS          VENDOR     
5000002101WL-GABWOO DESIGN  & PRINTING- KYOHAVENDOR     
5000002106WL-VERTIS COMMUNICATIONS - IRVINE  VENDOR     
5000002111RRD-ATLANTA PRINT CENTER           VENDOR     
5000002116WL-ROYAL PALM PRESS-PUNTA GORDA (HQVENDOR     
5000002117WL-ROYAL BOX GROUP-CICERO (HQ)     VENDOR     
5000002118WL-ROYAL BOX GROUP-ADDISON         VENDOR     
5000002119WL-ROYAL BOX GROUP-ELKHORN         VENDOR     
5000002120WL-ROYAL BOX GROUP-HALLS           VENDOR     
5000002121SOUNDSCAPE                         VENDOR     
5000002122WL-DOUGLAS STEWART CO              VENDOR     
5000002123WL-DOUGLAS STEWART CO-MADISON (HQ) VENDOR     
5000002126WL-ANIMAL MAGIC ASIA-HONG KONG (HQ)VENDOR     
5000002127WL-ANIMAL MAGIC ASIA-DONGGUAN      VENDOR     
5000002128WL-AMERICAN SOLUTIONS FOR BUSINESS VENDOR     
5000002131WL-ROYAL BOX GROUP-GREENFIELD      VENDOR     
5000002132WL-ROYAL BOX GROUP-MONTPELIER      VENDOR     
5000002133WL-WORLD COLOR QUERETARO SA DE CV- VENDOR     
5000002136THARCO CONTAINERS TEXAS            VENDOR     
5000002141WONDERLIC INC                      VENDOR     
5000002142LEAPFROG ENTERPRISES INC           VENDOR     
5000002143WL-ALLIANCE PRINT GROUP INC-       VENDOR     
5000002144WL-DISCOVERY EDUCATION INC-        VENDOR     
5000002145WL-DISCOVERY EDUCATION INC-WILLISTOVENDOR     
5000002146WL-MCGRAW-HILL COMPANIES-NYC (HQ)  VENDOR     
5000002147WL-ENCORE SOFTWARE INC-EL SEGUNDO (VENDOR     
5000002148WL-A&E HOME VIDEO- NEW YORK (HQ)   VENDOR     
5000002149WL-NATIONAL GEOGRAPHIC SCH PUBLISHIVENDOR     
5000002150SEJER                              VENDOR     
5000002151WL-COUNTRY PRESS INC-LAKEVILLE (HQ)VENDOR     
5000002152MAC RENTALS INC                    VENDOR     
5000002156WL-ALLIANCE PRINT GROUP INC-CHURCH VENDOR     
5000002157WL-ALLIANCE PRINT GROUP INC-PLEASANVENDOR     
5000002158WL-ALLIANCE PRINT GROUP INC-FRY DRIVENDOR     
5000002159WL-TOPPAN EXCEL (THAILAND) CO-BANGKVENDOR     
5000002160WL-TOPPAN EXCEL (THAILAND) CO-     VENDOR     
5000002161WL-STANDARD INSPECTION HOUSE       VENDOR     
5000002162WL-UNIVERSAL MILLENNIUM-WILMINGTON VENDOR     
5000002163EDU2000 AMERICA INC                VENDOR     
5000002166WL-LIBRARY VIDEO COMPANY-WYNNEWOOD VENDOR     
5000002167WL-UPWRITE PRESS BURLINGTON (HQ)   VENDOR     
5000002171SANDVIK INNOVATIONS LLC            VENDOR     
5000002172ILEARN INC                         VENDOR     
5000002173WL-NEW DIMENSION MEDIA-CHICAGO (HQ)VENDOR     
5000002176MUSEUM OF SCIENCE                  VENDOR     
5000002181WL-OXFORD UNIVERSITY PRESS INC-NY (VENDOR     
5000002186UNIVERSAL STUDIOS HOME ENTERTAINMENVENDOR     
5000002187CCG LLC                            VENDOR     
5000002188WL-NAPCO INC-SPARTA (HQ)           VENDOR     
5000002191WL-C&J FORMS AND LABEL INC-FORT SMIVENDOR     
5000002192WL-PARIS ART LABEL CO INC-PATCHOGUEVENDOR     
5000002196WL-SOUTH SEA RATTAN-AMERICAN AVENUEVENDOR     
5000002197WL-SOUTH SEA RATTAN-BUSINESS PARK  VENDOR     
5000002198WL-SOUTH SEA RATTAN-ONTARIO        VENDOR     
5000002201ALLIANCE PRINT GROUP INC           VENDOR     
5000002206RI ANALYTICAL LABORATORIES         VENDOR     
5000002211STRUCTURAL GRAPHICS LLC            VENDOR     
5000002216WL-ALLIANCE PRINT GROUP INC        VENDOR     
5000002221ACHIEVE3000 INC                    VENDOR     
5000002222DERING DIRECT LLC                  VENDOR     
5000002223WL-STRUCTURAL GRAPHICS LLC-ESSEX   VENDOR     
5000002226SANFORD LP                         VENDOR     
5000002231FROGSTREET PRESS INC               VENDOR     
5000002232JEONGMOON  INFORMATION  CO LTD     VENDOR     
5000002236PROMETHEAN INC                     VENDOR     
